DR_NO,DATE OCC,TIME OCC,AREA NAME,Crm Cd Desc
200321313,12/06/2020 12:00:00 AM,1530,Southwest,VEHICLE - STOLEN
200104613,01/06/2020 12:00:00 AM,800,Central,BURGLARY FROM VEHICLE
200104616,01/07/2020 12:00:00 AM,1930,Central,BURGLARY FROM VEHICLE
200104617,01/01/2020 12:00:00 AM,1415,Central,BURGLARY FROM VEHICLE
200104619,01/05/2020 12:00:00 AM,1300,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
200604186,01/05/2020 12:00:00 AM,1900,Hollywood,DOCUMENT FORGERY / STOLEN FELONY
200218333,12/07/2020 12:00:00 AM,1700,Rampart,INTIMATE PARTNER - SIMPLE ASSAULT
200610130,05/11/2020 12:00:00 AM,1130,Hollywood,ROBBERY
200320020,11/07/2020 12:00:00 AM,1030,Southwest,VIOLATION OF RESTRAINING ORDER
200104657,01/09/2020 12:00:00 AM,1015,Central,BATTERY - SIMPLE ASSAULT
200104658,01/09/2020 12:00:00 AM,930,Central,OTHER MISCELLANEOUS CRIME
200104660,01/08/2020 12:00:00 AM,2330,Central,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
200210168,05/12/2020 12:00:00 AM,2100,Rampart,VEHICLE - STOLEN
200104663,01/09/2020 12:00:00 AM,1539,Central,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
200104664,01/09/2020 12:00:00 AM,1900,Central,INTIMATE PARTNER - AGGRAVATED ASSAULT
200104670,01/09/2020 12:00:00 AM,2100,Central,BURGLARY FROM VEHICLE
200104673,01/01/2020 12:00:00 AM,1000,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
200104674,01/09/2020 12:00:00 AM,2130,Central,INTIMATE PARTNER - AGGRAVATED ASSAULT
200104682,01/09/2020 12:00:00 AM,1650,Central,THEFT PLAIN - PETTY ($950 & UNDER)
200104683,01/06/2020 12:00:00 AM,1445,Central,THEFT PLAIN - PETTY ($950 & UNDER)
201610902,07/09/2020 12:00:00 AM,1755,Foothill,ROBBERY
200104691,01/08/2020 12:00:00 AM,1900,Central,"THEFT, PERSON"
200104696,01/10/2020 12:00:00 AM,855,Central,BATTERY - SIMPLE ASSAULT
200104697,01/09/2020 12:00:00 AM,1830,Central,BURGLARY FROM VEHICLE
200104700,01/08/2020 12:00:00 AM,1845,Central,BURGLARY FROM VEHICLE
200104702,01/10/2020 12:00:00 AM,435,Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER)
200104703,01/01/2020 12:00:00 AM,1400,Central,BURGLARY FROM VEHICLE
200104704,01/09/2020 12:00:00 AM,2100,Central,BURGLARY FROM VEHICLE
200104706,01/08/2020 12:00:00 AM,1440,Central,BATTERY - SIMPLE ASSAULT
200104708,01/08/2020 12:00:00 AM,1430,Central,BATTERY - SIMPLE ASSAULT
212017732,07/05/2020 12:00:00 AM,439,Olympic,SEXUAL PENETRATION W/FOREIGN OBJECT
200104711,01/08/2020 12:00:00 AM,2200,Central,SEXUAL PENETRATION W/FOREIGN OBJECT
200104713,01/10/2020 12:00:00 AM,1100,Central,VIOLATION OF COURT ORDER
200104715,01/10/2020 12:00:00 AM,1045,Central,VEHICLE - STOLEN
211115965,05/13/2020 12:00:00 AM,930,Northeast,OTHER MISCELLANEOUS CRIME
200104717,01/09/2020 12:00:00 AM,1130,Central,BURGLARY FROM VEHICLE
200104718,01/10/2020 12:00:00 AM,1315,Central,BATTERY - SIMPLE ASSAULT
200104719,01/08/2020 12:00:00 AM,1200,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
211204915,04/25/2020 12:00:00 AM,1,77th Street,SEX OFFENDER REGISTRANT OUT OF COMPLIANCE
200104721,01/10/2020 12:00:00 AM,700,Central,VEHICLE - STOLEN
211613989,12/14/2020 12:00:00 AM,1905,Foothill,THEFT OF IDENTITY
200104726,01/10/2020 12:00:00 AM,1330,Central,BURGLARY
200104727,01/10/2020 12:00:00 AM,1030,Central,BATTERY - SIMPLE ASSAULT
200312028,05/29/2020 12:00:00 AM,125,Southwest,SHOTS FIRED AT INHABITED DWELLING
200104734,01/10/2020 12:00:00 AM,2100,Central,VEHICLE - STOLEN
200104735,01/10/2020 12:00:00 AM,2100,Central,ATTEMPTED ROBBERY
200104736,01/11/2020 12:00:00 AM,10,Central,INTIMATE PARTNER - SIMPLE ASSAULT
200105947,01/28/2020 12:00:00 AM,1730,Central,VEHICLE - STOLEN
200104737,01/11/2020 12:00:00 AM,40,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
200104738,01/11/2020 12:00:00 AM,40,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
200104739,01/10/2020 12:00:00 AM,2335,Central,BATTERY - SIMPLE ASSAULT
200104740,01/10/2020 12:00:00 AM,2100,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
200104741,01/10/2020 12:00:00 AM,1000,Central,BURGLARY FROM VEHICLE
200104742,01/10/2020 12:00:00 AM,2258,Central,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
200104743,01/09/2020 12:00:00 AM,1400,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
200104744,01/11/2020 12:00:00 AM,220,Central,"BURGLARY, ATTEMPTED"
200104745,01/10/2020 12:00:00 AM,2345,Central,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
200104749,01/10/2020 12:00:00 AM,2000,Central,THEFT PLAIN - PETTY ($950 & UNDER)
200104750,01/11/2020 12:00:00 AM,720,Central,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
200104752,01/11/2020 12:00:00 AM,1045,Central,THEFT PLAIN - PETTY ($950 & UNDER)
200104754,01/11/2020 12:00:00 AM,1015,Central,BATTERY - SIMPLE ASSAULT
200104755,01/11/2020 12:00:00 AM,954,Central,BATTERY - SIMPLE ASSAULT
200104759,01/02/2020 12:00:00 AM,1200,Central,THEFT OF IDENTITY
200104761,01/10/2020 12:00:00 AM,1900,Central,BURGLARY FROM VEHICLE
200104762,01/11/2020 12:00:00 AM,200,Central,BURGLARY FROM VEHICLE
200104763,01/11/2020 12:00:00 AM,400,Central,VEHICLE - STOLEN
200104765,01/11/2020 12:00:00 AM,900,Central,BURGLARY FROM VEHICLE
200104766,01/06/2020 12:00:00 AM,400,Central,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
200104768,01/10/2020 12:00:00 AM,1230,Central,"BUNCO, GRAND THEFT"
200104769,01/11/2020 12:00:00 AM,1535,Central,THEFT PLAIN - PETTY ($950 & UNDER)
200104770,01/11/2020 12:00:00 AM,1450,Central,"THEFT, PERSON"
200104772,01/11/2020 12:00:00 AM,5,Central,BATTERY - SIMPLE ASSAULT
200615995,09/27/2020 12:00:00 AM,35,Hollywood,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
200104774,01/11/2020 12:00:00 AM,1110,Central,BATTERY - SIMPLE ASSAULT
200104775,01/11/2020 12:00:00 AM,1345,Central,THEFT PLAIN - PETTY ($950 & UNDER)
200105331,01/19/2020 12:00:00 AM,600,Central,BRANDISH WEAPON
200212656,07/16/2020 12:00:00 AM,852,Rampart,VIOLATION OF RESTRAINING ORDER
200104800,01/11/2020 12:00:00 AM,215,Central,BRANDISH WEAPON
200104806,01/10/2020 12:00:00 AM,1010,Central,TRESPASSING
200104808,01/11/2020 12:00:00 AM,705,Central,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
200104810,01/09/2020 12:00:00 AM,2035,Central,BATTERY - SIMPLE ASSAULT
200406875,03/13/2020 12:00:00 AM,1330,Hollenbeck,INTIMATE PARTNER - AGGRAVATED ASSAULT
200109519,03/22/2020 12:00:00 AM,1326,Central,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
200104813,01/11/2020 12:00:00 AM,1900,Central,BATTERY - SIMPLE ASSAULT
200104814,01/11/2020 12:00:00 AM,1750,Central,BATTERY - SIMPLE ASSAULT
200104815,01/11/2020 12:00:00 AM,2300,Central,BATTERY - SIMPLE ASSAULT
210716223,07/22/2020 12:00:00 AM,1200,Wilshire,THEFT OF IDENTITY
200104817,01/11/2020 12:00:00 AM,2200,Central,BATTERY - SIMPLE ASSAULT
200104818,01/12/2020 12:00:00 AM,130,Central,BATTERY - SIMPLE ASSAULT
200104819,01/11/2020 12:00:00 AM,1930,Central,BURGLARY FROM VEHICLE
200104820,01/11/2020 12:00:00 AM,2310,Central,BURGLARY FROM VEHICLE
200104821,01/11/2020 12:00:00 AM,100,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
200104822,01/11/2020 12:00:00 AM,340,Central,BIKE - STOLEN
200104823,01/09/2020 12:00:00 AM,1945,Central,"THEFT, PERSON"
200104826,01/11/2020 12:00:00 AM,1430,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
200104827,01/12/2020 12:00:00 AM,5,Central,INTIMATE PARTNER - SIMPLE ASSAULT
200104829,01/12/2020 12:00:00 AM,500,Central,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
210620323,05/13/2020 12:00:00 AM,1200,Hollywood,THEFT OF IDENTITY
200918367,12/12/2020 12:00:00 AM,15,Van Nuys,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
200815435,10/17/2020 12:00:00 AM,910,West LA,OTHER MISCELLANEOUS CRIME
200104835,01/11/2020 12:00:00 AM,550,Central,VIOLATION OF RESTRAINING ORDER
200104836,01/11/2020 12:00:00 AM,2150,Central,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
201007153,03/12/2020 12:00:00 AM,640,West Valley,TRESPASSING
200104842,01/08/2020 12:00:00 AM,900,Central,BURGLARY FROM VEHICLE
200104843,01/11/2020 12:00:00 AM,1700,Central,BURGLARY FROM VEHICLE
200104844,01/12/2020 12:00:00 AM,920,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
210415505,01/30/2020 12:00:00 AM,1640,Hollenbeck,THEFT OF IDENTITY
200104847,01/11/2020 12:00:00 AM,1700,Central,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
200104848,01/11/2020 12:00:00 AM,1800,Central,CRIMINAL THREATS - NO WEAPON DISPLAYED
200104849,01/12/2020 12:00:00 AM,1145,Central,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
200104850,01/12/2020 12:00:00 AM,500,Central,BURGLARY
200104851,01/11/2020 12:00:00 AM,2315,Central,"THEFT, PERSON"
200104853,01/11/2020 12:00:00 AM,2100,Central,THEFT PLAIN - PETTY ($950 & UNDER)
200104857,01/05/2020 12:00:00 AM,1500,Central,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
210817239,08/26/2020 12:00:00 AM,1215,West LA,THEFT OF IDENTITY
200104860,01/10/2020 12:00:00 AM,1530,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
200104861,01/12/2020 12:00:00 AM,1450,Central,ROBBERY
200104863,01/11/2020 12:00:00 AM,2200,Central,BURGLARY FROM VEHICLE
200104865,01/12/2020 12:00:00 AM,530,Central,BURGLARY FROM VEHICLE
200104866,01/12/2020 12:00:00 AM,900,Central,"RAPE, FORCIBLE"
200104868,01/08/2020 12:00:00 AM,2000,Central,BATTERY - SIMPLE ASSAULT
200104869,01/12/2020 12:00:00 AM,1450,Central,BATTERY - SIMPLE ASSAULT
201821779,12/07/2020 12:00:00 AM,2245,Southeast,INTIMATE PARTNER - AGGRAVATED ASSAULT
200104872,01/12/2020 12:00:00 AM,1830,Central,BURGLARY FROM VEHICLE
200104873,01/12/2020 12:00:00 AM,1030,Central,BURGLARY FROM VEHICLE
200104874,01/11/2020 12:00:00 AM,2000,Central,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
200104875,01/12/2020 12:00:00 AM,1955,Central,TRESPASSING
200104879,01/12/2020 12:00:00 AM,2020,Central,ROBBERY
200104880,01/12/2020 12:00:00 AM,1800,Central,THEFT PLAIN - PETTY ($950 & UNDER)
200104881,01/12/2020 12:00:00 AM,2300,Central,INTIMATE PARTNER - AGGRAVATED ASSAULT
200104884,01/11/2020 12:00:00 AM,1400,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
200104885,01/12/2020 12:00:00 AM,1600,Central,BIKE - STOLEN
200104886,01/12/2020 12:00:00 AM,1625,Central,THEFT PLAIN - PETTY ($950 & UNDER)
200104887,01/12/2020 12:00:00 AM,1520,Central,OTHER MISCELLANEOUS CRIME
200104895,01/12/2020 12:00:00 AM,1900,Central,VEHICLE - STOLEN
200104896,01/03/2020 12:00:00 AM,1810,Central,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD"
200104903,01/11/2020 12:00:00 AM,1000,Central,BURGLARY FROM VEHICLE
200104911,01/12/2020 12:00:00 AM,700,Central,BOMB SCARE
211224410,01/01/2020 12:00:00 AM,1000,77th Street,THEFT OF IDENTITY
200104921,01/10/2020 12:00:00 AM,1200,Central,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
200104922,01/13/2020 12:00:00 AM,830,Central,OTHER ASSAULT
200104924,01/13/2020 12:00:00 AM,1400,Central,BURGLARY FROM VEHICLE
220605303,01/10/2020 12:00:00 AM,800,Hollywood,THEFT OF IDENTITY
200104928,01/13/2020 12:00:00 AM,1200,Central,THEFT PLAIN - PETTY ($950 & UNDER)
200104934,01/13/2020 12:00:00 AM,1500,Central,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
210716222,11/26/2020 12:00:00 AM,1400,Wilshire,THEFT OF IDENTITY
200610092,05/10/2020 12:00:00 AM,1745,Hollywood,BURGLARY FROM VEHICLE
200104941,01/13/2020 12:00:00 AM,1620,Central,CRIMINAL THREATS - NO WEAPON DISPLAYED
201110399,06/11/2020 12:00:00 AM,1700,Northeast,BURGLARY FROM VEHICLE
200104945,01/13/2020 12:00:00 AM,1530,Central,BATTERY - SIMPLE ASSAULT
200104946,01/13/2020 12:00:00 AM,1530,Central,BATTERY - SIMPLE ASSAULT
200104953,01/13/2020 12:00:00 AM,1900,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
200104954,01/13/2020 12:00:00 AM,2210,Central,BATTERY - SIMPLE ASSAULT
200104955,01/12/2020 12:00:00 AM,230,Central,BATTERY - SIMPLE ASSAULT
210917205,10/15/2020 12:00:00 AM,1135,Van Nuys,THEFT OF IDENTITY
200104959,01/12/2020 12:00:00 AM,100,Central,THEFT PLAIN - PETTY ($950 & UNDER)
201714567,10/22/2020 12:00:00 AM,600,Devonshire,VANDALISM - MISDEAMEANOR ($399 OR UNDER)
200104960,01/13/2020 12:00:00 AM,2330,Central,INTIMATE PARTNER - SIMPLE ASSAULT
200104962,01/13/2020 12:00:00 AM,1430,Central,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
200104963,01/13/2020 12:00:00 AM,1630,Central,THEFT PLAIN - PETTY ($950 & UNDER)
200104964,01/13/2020 12:00:00 AM,1830,Central,BURGLARY FROM VEHICLE
200104971,01/13/2020 12:00:00 AM,1900,Central,VEHICLE - STOLEN
200104972,01/14/2020 12:00:00 AM,953,Central,OTHER MISCELLANEOUS CRIME
200104974,01/14/2020 12:00:00 AM,530,Central,BURGLARY FROM VEHICLE
200104975,01/12/2020 12:00:00 AM,1100,Central,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
200104977,01/14/2020 12:00:00 AM,820,Central,OTHER ASSAULT
211715705,02/19/2020 12:00:00 AM,1200,Devonshire,THEFT OF IDENTITY
200104982,01/13/2020 12:00:00 AM,1400,Central,BATTERY WITH SEXUAL CONTACT
201822046,12/12/2020 12:00:00 AM,2300,Southeast,INTIMATE PARTNER - SIMPLE ASSAULT
200104990,01/14/2020 12:00:00 AM,1630,Central,BATTERY - SIMPLE ASSAULT
200104991,01/14/2020 12:00:00 AM,1730,Central,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
200104992,01/12/2020 12:00:00 AM,100,Central,ROBBERY
200104993,01/14/2020 12:00:00 AM,1630,Central,BATTERY - SIMPLE ASSAULT
200104994,01/15/2020 12:00:00 AM,100,Central,ROBBERY
210619887,09/27/2020 12:00:00 AM,1,Hollywood,THEFT OF IDENTITY
200104997,01/06/2020 12:00:00 AM,1300,Central,BATTERY - SIMPLE ASSAULT
202018863,12/27/2020 12:00:00 AM,2114,Olympic,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
210619979,03/14/2020 12:00:00 AM,1615,Hollywood,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
200105001,01/14/2020 12:00:00 AM,1950,Central,BRANDISH WEAPON
200105005,01/15/2020 12:00:00 AM,1,Central,INTIMATE PARTNER - SIMPLE ASSAULT
200105006,01/14/2020 12:00:00 AM,1130,Central,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
200814436,09/23/2020 12:00:00 AM,1100,West LA,VEHICLE - STOLEN
200105008,01/14/2020 12:00:00 AM,1640,Central,THEFT PLAIN - PETTY ($950 & UNDER)
200312841,06/17/2020 12:00:00 AM,1930,Southwest,VEHICLE - STOLEN
200105009,01/14/2020 12:00:00 AM,1630,Central,THEFT PLAIN - PETTY ($950 & UNDER)
200205370,01/28/2020 12:00:00 AM,2300,Rampart,VEHICLE - STOLEN
200105010,01/12/2020 12:00:00 AM,800,Central,THEFT PLAIN - PETTY ($950 & UNDER)
200118692,09/30/2020 12:00:00 AM,410,Central,ROBBERY
200406105,02/11/2020 12:00:00 AM,230,Hollenbeck,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
200105014,01/09/2020 12:00:00 AM,1430,Central,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
200105015,01/08/2020 12:00:00 AM,1200,Central,THEFT OF IDENTITY
200105019,01/14/2020 12:00:00 AM,1150,Central,BURGLARY FROM VEHICLE
200105023,01/11/2020 12:00:00 AM,1000,Central,BURGLARY FROM VEHICLE
200105026,01/05/2020 12:00:00 AM,1910,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
200105027,01/13/2020 12:00:00 AM,1445,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
200105028,01/13/2020 12:00:00 AM,45,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
200105029,01/12/2020 12:00:00 AM,1310,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
200105030,01/07/2020 12:00:00 AM,1800,Central,BURGLARY FROM VEHICLE
200105033,01/14/2020 12:00:00 AM,2015,Central,BURGLARY FROM VEHICLE
200105035,01/02/2020 12:00:00 AM,1915,Central,THEFT PLAIN - PETTY ($950 & UNDER)
200105036,01/09/2020 12:00:00 AM,1030,Central,BATTERY WITH SEXUAL CONTACT
200105041,01/10/2020 12:00:00 AM,2000,Central,"THEFT, PERSON"
200105042,01/15/2020 12:00:00 AM,1120,Central,INDECENT EXPOSURE
201311277,05/23/2020 12:00:00 AM,1346,Newton,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
200105047,01/15/2020 12:00:00 AM,1200,Central,BATTERY - SIMPLE ASSAULT
200105051,01/16/2020 12:00:00 AM,230,Central,ROBBERY
201115511,11/07/2020 12:00:00 AM,1715,Northeast,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
200105054,01/10/2020 12:00:00 AM,1700,Central,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
200105055,01/15/2020 12:00:00 AM,1845,Central,ATTEMPTED ROBBERY
200105056,01/02/2020 12:00:00 AM,720,Central,BURGLARY FROM VEHICLE
200105057,01/15/2020 12:00:00 AM,2350,Central,BRANDISH WEAPON
221205529,01/01/2020 12:00:00 AM,5,77th Street,"RAPE, FORCIBLE"
200117954,09/14/2020 12:00:00 AM,1245,Central,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
200105062,01/14/2020 12:00:00 AM,1434,Central,CRIMINAL THREATS - NO WEAPON DISPLAYED
200105066,01/15/2020 12:00:00 AM,1825,Central,BATTERY - SIMPLE ASSAULT
200105067,01/15/2020 12:00:00 AM,1358,Central,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
200105068,01/16/2020 12:00:00 AM,630,Central,ROBBERY
200105069,01/14/2020 12:00:00 AM,2200,Central,BURGLARY FROM VEHICLE
211915756,07/17/2020 12:00:00 AM,1645,Mission,BATTERY WITH SEXUAL CONTACT
200911119,06/15/2020 12:00:00 AM,2300,Van Nuys,BURGLARY FROM VEHICLE
200105073,01/15/2020 12:00:00 AM,1230,Central,BURGLARY FROM VEHICLE
200105074,01/10/2020 12:00:00 AM,2200,Central,BURGLARY FROM VEHICLE
200105075,01/16/2020 12:00:00 AM,315,Central,BRANDISH WEAPON
200105082,01/04/2020 12:00:00 AM,1500,Central,VEHICLE - STOLEN
200105087,01/15/2020 12:00:00 AM,1100,Central,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
200105088,01/15/2020 12:00:00 AM,1520,Central,BATTERY WITH SEXUAL CONTACT
200105090,01/10/2020 12:00:00 AM,1830,Central,BURGLARY FROM VEHICLE
200105092,01/16/2020 12:00:00 AM,1445,Central,ATTEMPTED ROBBERY
200105094,01/16/2020 12:00:00 AM,900,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
200105095,01/16/2020 12:00:00 AM,800,Central,VEHICLE - STOLEN
200217828,11/24/2020 12:00:00 AM,1615,Rampart,BRANDISH WEAPON
200105097,01/16/2020 12:00:00 AM,1515,Central,BATTERY WITH SEXUAL CONTACT
200105099,01/16/2020 12:00:00 AM,1115,Central,TRESPASSING
200105100,01/16/2020 12:00:00 AM,1,Central,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
200105101,01/16/2020 12:00:00 AM,1310,Central,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
200317330,09/12/2020 12:00:00 AM,2000,Southwest,BIKE - STOLEN
200105103,01/13/2020 12:00:00 AM,650,Central,THEFT PLAIN - PETTY ($950 & UNDER)
200500577,03/10/2020 12:00:00 AM,1900,Harbor,TRESPASSING
200112245,05/27/2020 12:00:00 AM,100,Central,THEFT PLAIN - PETTY ($950 & UNDER)
201411997,04/10/2020 12:00:00 AM,1310,Pacific,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD"
200105108,01/16/2020 12:00:00 AM,400,Central,BURGLARY FROM VEHICLE
201200943,10/11/2020 12:00:00 AM,1,77th Street,ORAL COPULATION
212017734,06/15/2020 12:00:00 AM,800,Olympic,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)"
200105111,01/16/2020 12:00:00 AM,855,Central,BATTERY - SIMPLE ASSAULT
200105113,01/16/2020 12:00:00 AM,1220,Central,BATTERY - SIMPLE ASSAULT
200105115,01/12/2020 12:00:00 AM,1000,Central,BIKE - STOLEN
200513373,08/11/2020 12:00:00 AM,246,Harbor,BURGLARY
200105117,01/14/2020 12:00:00 AM,1720,Central,THEFT PLAIN - PETTY ($950 & UNDER)
200105118,01/15/2020 12:00:00 AM,1630,Central,THEFT PLAIN - PETTY ($950 & UNDER)
200105120,01/14/2020 12:00:00 AM,1325,Central,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
200105121,01/15/2020 12:00:00 AM,2100,Central,THEFT PLAIN - PETTY ($950 & UNDER)
221806331,04/10/2020 12:00:00 AM,815,Southeast,THEFT PLAIN - PETTY ($950 & UNDER)
200105126,01/16/2020 12:00:00 AM,1900,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
201817164,09/13/2020 12:00:00 AM,2025,Southeast,INTIMATE PARTNER - SIMPLE ASSAULT
201822146,12/14/2020 12:00:00 AM,1000,Southeast,INTIMATE PARTNER - SIMPLE ASSAULT
200105131,01/16/2020 12:00:00 AM,1640,Central,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
200105132,01/17/2020 12:00:00 AM,200,Central,INTIMATE PARTNER - SIMPLE ASSAULT
200105133,01/16/2020 12:00:00 AM,1930,Central,BURGLARY FROM VEHICLE
200105134,01/15/2020 12:00:00 AM,1500,Central,BURGLARY FROM VEHICLE
200105135,01/16/2020 12:00:00 AM,1930,Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER)
200105139,01/16/2020 12:00:00 AM,1900,Central,VIOLATION OF TEMPORARY RESTRAINING ORDER
200105140,01/16/2020 12:00:00 AM,2215,Central,OTHER MISCELLANEOUS CRIME
200105142,01/16/2020 12:00:00 AM,1930,Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER)
200105144,01/16/2020 12:00:00 AM,1900,Central,BIKE - STOLEN
200618244,11/19/2020 12:00:00 AM,2030,Hollywood,VEHICLE - STOLEN
200105148,01/15/2020 12:00:00 AM,1530,Central,THEFT PLAIN - PETTY ($950 & UNDER)
200118182,09/18/2020 12:00:00 AM,1800,Central,BURGLARY FROM VEHICLE
211507896,11/07/2020 12:00:00 AM,845,N Hollywood,THEFT OF IDENTITY
200105151,01/10/2020 12:00:00 AM,1600,Central,"BUNCO, PETTY THEFT"
200105152,01/17/2020 12:00:00 AM,910,Central,OTHER ASSAULT
200105154,01/17/2020 12:00:00 AM,1145,Central,INTIMATE PARTNER - SIMPLE ASSAULT
200805831,01/30/2020 12:00:00 AM,5,West LA,THEFT OF IDENTITY
200105157,01/10/2020 12:00:00 AM,1515,Central,BURGLARY FROM VEHICLE
200105158,01/16/2020 12:00:00 AM,1815,Central,THEFT PLAIN - PETTY ($950 & UNDER)
200105159,01/16/2020 12:00:00 AM,1614,Central,THEFT PLAIN - PETTY ($950 & UNDER)
200105164,01/17/2020 12:00:00 AM,1345,Central,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
200105166,01/17/2020 12:00:00 AM,835,Central,BATTERY - SIMPLE ASSAULT
200105176,01/17/2020 12:00:00 AM,1540,Central,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
200105184,01/17/2020 12:00:00 AM,1430,Central,BATTERY - SIMPLE ASSAULT
200105186,01/17/2020 12:00:00 AM,1400,Central,BATTERY - SIMPLE ASSAULT
200105187,01/17/2020 12:00:00 AM,1200,Central,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
200105188,01/14/2020 12:00:00 AM,300,Central,BATTERY - SIMPLE ASSAULT
200616504,10/09/2020 12:00:00 AM,2345,Hollywood,ROBBERY
200105191,01/17/2020 12:00:00 AM,205,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
200105192,01/17/2020 12:00:00 AM,205,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
200105193,01/17/2020 12:00:00 AM,205,Central,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
200105194,01/17/2020 12:00:00 AM,2200,Central,ROBBERY
201821930,12/10/2020 12:00:00 AM,1,Southeast,"RAPE, FORCIBLE"
200317549,09/19/2020 12:00:00 AM,630,Southwest,VEHICLE - STOLEN
200105200,01/17/2020 12:00:00 AM,2300,Central,VEHICLE - STOLEN
